eventID,datetime,lat,lon,depth_km,mag,location,mag_type,event_type
61225795,2019-10-29 02:42:38+00:00,6.86,125.01,9.0,6.1,021 km S 90° E of Tulunan (Cotabato),Ms,TECTONIC
61225870,2019-10-29 08:33:13+00:00,7.03,125.0,2.0,5.4,027 km N 44° E of Tulunan (Cotabato),ML,TECTONIC
61225874,2019-10-29 08:46:02+00:00,6.87,125.11,1.0,4.7,020 km N 70° E of Columbio (Sultan Kudarat),MLv,TECTONIC
61225941,2019-10-29 15:13:16+00:00,6.81,125.05,10.0,4.5,025 km S 81° E of Tulunan (Cotabato),Ms,TECTONIC
61225988,2019-10-29 21:22:07+00:00,6.86,125.06,5.0,5.0,012 km S 15° W of Makilala (Cotabato),Ms,TECTONIC
61226009,2019-10-30 01:38:00+00:00,6.83,125.04,11.0,4.5,024 km S 85° E of Tulunan (Cotabato),Ms,TECTONIC
61226044,2019-10-30 08:00:13+00:00,6.85,125.02,13.0,4.9,021 km S 88° E of Tulunan (Cotabato),Ms,TECTONIC
61226136,2019-10-30 20:35:48+00:00,6.82,125.0,9.0,4.7,019 km S 80° E of Tulunan (Cotabato),Ms,TECTONIC
61226139,2019-10-30 21:30:30+00:00,6.88,125.17,1.0,4.6,012 km S 47° E of Tulunan (Cotabato),Ms,TECTONIC
61226154,2019-10-31 01:11:18+00:00,6.92,125.06,8.0,6.5,027 km N 75° E of Tulunan (Cotabato),Ms,TECTONIC
61226367,2019-10-31 17:35:29+00:00,6.81,125.08,7.0,4.7,028 km S 81° E of Tulunan (Cotabato),Ms,TECTONIC
61226426,2019-11-01 02:33:54+00:00,2.73,126.82,33.0,5.5,334 km S 26° E of Sarangani (Davao Occidental),Ms,TECTONIC
61226449,2019-11-01 06:07:55+00:00,6.8,125.11,2.0,5.0,018 km S 07° E of Makilala (Cotabato),Ms,TECTONIC
61226526,2019-11-01 18:38:36+00:00,6.78,125.0,4.0,4.5,020 km S 66° E of Tulunan (Cotabato),Ms,TECTONIC
61226699,2019-11-03 03:54:02+00:00,19.09,121.2,15.0,4.7,035 km S 52° W of Calayan (Cagayan),Ms,TECTONIC
61226748,2019-11-03 14:42:12+00:00,5.44,127.57,33.0,4.8,213 km S 51° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61226836,2019-11-04 14:50:05+00:00,14.62,119.71,12.0,4.8,054 km S 48° W of San Antonio (Zambales),Ms,TECTONIC
61227016,2019-11-06 20:52:56+00:00,14.98,122.65,7.0,5.5,042 km N 46° E of Jomalig (Quezon),Ms,TECTONIC
61227118,2019-11-07 22:41:28+00:00,5.67,126.48,55.0,4.8,098 km S 76° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61227133,2019-11-08 05:31:42+00:00,10.75,125.63,23.0,5.2,033 km S 18° W of Guiuan (Eastern Samar),Mw,TECTONIC
61227180,2019-11-08 19:57:17+00:00,4.78,127.82,89.0,5.0,270 km S 74° E of Sarangani (Davao Occidental),Ms,TECTONIC
61227356,2019-11-11 16:54:58+00:00,20.77,121.76,74.0,4.8,010 km S 75° W of Itbayat (Batanes),Ms,TECTONIC
61227431,2019-11-13 14:28:03+00:00,16.28,121.72,33.0,4.9,015 km N 63° E of Nagtipunan (Quirino),Ms,TECTONIC
61227632,2019-11-18 13:22:08+00:00,7.67,124.89,6.0,5.9,009 km N 19° W of Kadingilan (Bukidnon),Mw,TECTONIC
61228253,2019-12-05 12:24:40+00:00,5.24,127.0,33.0,5.6,169 km S 65° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61228493,2019-12-14 06:39:43+00:00,6.35,126.43,70.0,4.8,051 km S 50° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61228518,2019-12-15 06:11:49+00:00,6.76,125.13,9.0,6.9,013 km N 75° W of Matanao (Davao Del Sur),Ms,TECTONIC
61228523,2019-12-15 07:09:20+00:00,6.61,125.36,1.0,5.2,019 km S 45° E of Matanao (Davao Del Sur),Ms,TECTONIC
61228582,2019-12-15 12:38:53+00:00,6.61,125.25,16.0,4.5,013 km S 74° W of Padada (Davao Del Sur),Ms,TECTONIC
61228650,2019-12-15 18:24:04+00:00,6.59,125.03,28.0,4.6,009 km N 62° E of Lutayan (Sultan Kudarat),Ms,TECTONIC
61228774,2019-12-16 08:53:28+00:00,6.48,125.35,20.0,4.8,017 km S 03° W of Padada (Davao Del Sur),Ms,TECTONIC
61228887,2019-12-17 06:07:17+00:00,6.7,125.17,21.0,4.6,006 km S 80° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61228961,2019-12-17 20:18:05+00:00,6.53,125.32,10.0,5.3,012 km S 17° W of Padada (Davao Del Sur),Ms,TECTONIC
61228974,2019-12-18 00:22:32+00:00,6.68,125.15,4.0,4.8,007 km N 71° W of Kiblawan (Davao Del Sur),Ms,TECTONIC
61229130,2019-12-19 10:11:51+00:00,6.71,125.14,20.0,4.6,008 km S 89° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61229232,2019-12-20 16:55:47+00:00,6.69,125.13,9.0,4.7,009 km S 78° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61229539,2019-12-25 16:56:20+00:00,3.64,126.72,34.0,5.4,242 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61229569,2019-12-26 12:19:49+00:00,11.15,122.67,19.0,4.8,008 km N 17° E of San Enrique (Iloilo),Ms,TECTONIC
61229688,2019-12-29 09:12:17+00:00,4.81,125.37,14.0,4.9,070 km S 09° W of Sarangani (Davao Occidental),Ms,TECTONIC
61229692,2019-12-29 12:03:51+00:00,4.56,125.32,38.0,4.5,098 km S 10° W of Sarangani (Davao Occidental),Ms,TECTONIC
61229888,2020-01-05 18:58:50+00:00,6.01,126.35,58.0,5.4,077 km S 23° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61229902,2020-01-06 07:25:35+00:00,5.45,125.52,1.0,5.0,006 km N 73° E of Sarangani (Davao Occidental),Ms,TECTONIC
61229954,2020-01-08 04:11:44+00:00,5.05,125.23,17.0,4.5,050 km S 32° W of Sarangani (Davao Occidental),Ms,TECTONIC
61230035,2020-01-10 17:16:44+00:00,3.23,127.98,160.0,4.6,370 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61230111,2020-01-12 10:53:46+00:00,9.42,126.27,28.0,5.0,018 km N 29° E of Cortes (Surigao Del Sur),Ms,TECTONIC
61230914,2020-01-17 11:03:19+00:00,5.44,126.36,97.0,4.5,096 km S 59° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231053,2020-01-19 12:59:02+00:00,13.68,120.96,1.0,4.6,008 km S 12° E of Mabini (Batangas),Mw,TECTONIC
61231201,2020-01-23 13:05:55+00:00,12.64,123.34,13.0,4.6,015 km N 25° W of Aroroy (Masbate),Ms,TECTONIC
61231229,2020-01-23 21:59:03+00:00,3.23,123.11,510.0,4.6,349 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61231515,2020-01-31 11:18:45+00:00,6.59,125.26,13.0,4.9,015 km S 09° E of Matanao (Davao Del Sur),Mw,TECTONIC
61231681,2020-02-06 13:40:02+00:00,5.28,126.56,1.0,6.1,124 km S 57° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61231682,2020-02-06 13:45:41+00:00,5.31,126.47,22.0,4.6,114 km S 56° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231692,2020-02-06 18:27:17+00:00,5.27,126.52,26.0,4.5,121 km S 56° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231995,2020-02-15 05:57:04+00:00,20.01,121.06,3.0,4.6,093 km S 67° W of Sabtang (Batanes),Ms,TECTONIC
61232014,2020-02-15 16:50:46+00:00,2.62,127.02,34.0,4.8,355 km S 29° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232132,2020-02-20 09:54:06+00:00,5.67,125.68,193.0,5.4,025 km S 16° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61232175,2020-02-22 04:31:21+00:00,19.18,121.19,21.0,4.6,031 km S 68° W of Calayan (Cagayan),Ms,TECTONIC
61232184,2020-02-22 15:29:41+00:00,4.93,127.01,4.0,4.9,179 km S 72° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232185,2020-02-22 15:34:28+00:00,4.57,127.37,29.0,4.6,231 km S 66° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232194,2020-02-22 16:29:28+00:00,5.06,127.17,32.0,4.5,193 km S 78° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232347,2020-02-27 19:13:03+00:00,3.88,126.01,135.0,5.5,182 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232377,2020-02-29 09:28:25+00:00,3.15,128.13,142.0,4.9,388 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232424,2020-03-01 21:19:20+00:00,11.32,124.55,10.0,5.4,009 km S 54° E of Leyte (Leyte),Mw,TECTONIC
61232472,2020-03-03 14:55:34+00:00,7.74,121.91,31.0,4.9,024 km N 80° W of Siocon (Zamboanga Del Norte),Mw,TECTONIC
61232620,2020-03-08 17:04:30+00:00,11.92,125.82,9.0,4.7,039 km S 70° E of Dolores (Eastern Samar),Mw,TECTONIC
61232683,2020-03-10 17:16:39+00:00,11.26,124.62,8.0,4.5,004 km S 39° W of Capoocan (Leyte),Ms,TECTONIC
61232755,2020-03-12 22:00:47+00:00,14.66,118.94,33.0,5.0,128 km S 75° W of San Antonio (Zambales),Ms,TECTONIC
61232782,2020-03-14 00:13:46+00:00,16.25,119.71,31.0,4.6,018 km N 66° W of Bani (Pangasinan),Ms,TECTONIC
61232795,2020-03-14 10:42:37+00:00,2.75,128.13,88.0,4.5,418 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232796,2020-03-14 10:51:01+00:00,11.57,126.75,27.0,4.7,126 km N 78° E of Hernani (Eastern Samar),Ms,TECTONIC
61232905,2020-03-18 03:13:28+00:00,2.83,127.62,168.0,5.4,374 km S 40° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232938,2020-03-19 06:49:45+00:00,15.01,119.88,26.0,4.5,021 km S 76° W of San Felipe (Zambales),Ms,TECTONIC
61232964,2020-03-19 20:08:18+00:00,14.78,124.23,8.0,5.0,082 km N 05° E of Pandan (Catanduanes),Ms,TECTONIC
61232976,2020-03-20 05:02:10+00:00,3.63,126.19,28.0,4.6,215 km S 22° E of Sarangani (Davao Occidental),Ms,TECTONIC
61233159,2020-03-23 20:23:21+00:00,15.9,119.0,28.0,4.5,089 km S 75° W of Agno (Pangasinan),Ms,TECTONIC
61233269,2020-03-26 15:38:02+00:00,5.46,125.1,48.0,6.1,041 km S 13° W of Glan (Sarangani),Ms,TECTONIC
61233491,2020-03-31 07:27:56+00:00,4.65,125.02,20.0,4.5,100 km S 30° W of Sarangani (Davao Occidental),Ms,TECTONIC
61233615,2020-04-02 22:29:08+00:00,11.24,126.6,22.0,4.5,099 km N 77° E of Guiuan (Eastern Samar),Ms,TECTONIC
61233623,2020-04-03 04:27:14+00:00,10.65,126.11,5.0,4.6,059 km S 45° E of Guiuan (Eastern Samar),Ms,TECTONIC
61233913,2020-04-10 16:44:56+00:00,20.51,122.08,171.0,6.0,013 km N 64° E of Basco (Batanes),Mw,TECTONIC
61233917,2020-04-10 18:45:49+00:00,5.61,126.6,75.0,5.1,113 km S 74° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61233970,2020-04-11 20:23:47+00:00,2.42,126.95,126.0,5.1,371 km S 26° E of Sarangani (Davao Occidental),Ms,TECTONIC
61234023,2020-04-13 06:44:25+00:00,3.83,125.13,50.0,4.7,182 km S 12° W of Sarangani (Davao Occidental),Ms,TECTONIC
61234083,2020-04-15 01:07:54+00:00,11.42,125.14,87.0,5.1,017 km N 29° E of Basey (Samar),Ms,TECTONIC
61234085,2020-04-15 02:01:07+00:00,19.71,121.94,9.0,5.0,070 km S 06° E of Sabtang (Batanes),Ms,TECTONIC
61234284,2020-04-19 13:09:33+00:00,3.92,126.12,102.0,5.1,182 km S 23° E of Sarangani (Davao Occidental),Ms,TECTONIC
61234307,2020-04-19 20:30:46+00:00,6.83,124.97,5.0,4.5,004 km N 51° E of Columbio (Sultan Kudarat),Ms,TECTONIC
61234412,2020-04-21 21:43:05+00:00,10.37,125.11,1.0,4.6,011 km N 18° W of Saint Bernard (Southern Leyte),Ms,TECTONIC
61234429,2020-04-22 03:06:25+00:00,13.73,120.92,7.0,4.5,004 km N 67° W of Mabini (Batangas),ML,VOLCANIC-TECTONIC
61234432,2020-04-22 03:19:57+00:00,13.78,120.93,11.0,4.6,003 km N 16° W of Mabini (Batangas),ML,VOLCANIC-TECTONIC
61234681,2020-04-26 23:48:43+00:00,5.82,127.06,43.0,5.2,160 km S 87° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61234800,2020-04-29 17:47:04+00:00,4.4,127.01,50.0,4.9,206 km S 56° E of Sarangani (Davao Occidental),Mw,TECTONIC
61234900,2020-05-01 13:48:41+00:00,4.72,126.79,99.0,4.6,166 km S 62° E of Sarangani (Davao Occidental),Mw,TECTONIC
61235026,2020-05-04 14:12:40+00:00,11.14,121.71,15.0,4.7,039 km S 81° W of Barbaza (Antique),Mw,TECTONIC
61235094,2020-05-06 02:53:59+00:00,6.82,127.34,22.0,4.9,099 km S 64° E of Manay (Davao Oriental),Mw,TECTONIC
61235251,2020-05-09 11:19:38+00:00,14.95,122.66,5.0,4.8,040 km N 50° E of Jomalig (Quezon),Mw,TECTONIC
61235277,2020-05-09 19:18:12+00:00,14.03,120.22,82.0,5.4,022 km N 29° E of Lubang (Occidental Mindoro),Mw,TECTONIC
61235362,2020-05-11 13:36:24+00:00,4.69,127.82,94.0,4.8,273 km S 72° E of Sarangani (Davao Occidental),Ms,TECTONIC
61235392,2020-05-11 23:33:07+00:00,7.93,127.19,20.0,4.8,079 km N 61° E of Baganga (Davao Oriental),Mw,TECTONIC
61235718,2020-05-19 17:53:02+00:00,21.18,120.97,9.0,4.6,101 km N 65° W of Itbayat (Batanes),Ms,TECTONIC
61235740,2020-05-20 12:45:05+00:00,5.03,126.12,75.0,5.0,085 km S 58° E of Sarangani (Davao Occidental),Mw,TECTONIC
61235750,2020-05-20 13:56:44+00:00,6.44,125.7,175.0,4.5,010 km N 76° E of Malita (Davao Occidental),Ms,TECTONIC
61235853,2020-05-23 02:10:24+00:00,15.57,121.52,7.0,5.1,016 km S 01° W of San Luis (Aurora),Mw,TECTONIC
61235911,2020-05-24 14:54:53+00:00,6.4,126.9,100.0,4.9,095 km S 73° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236029,2020-05-27 07:46:54+00:00,5.11,125.37,180.0,4.8,038 km S 17° W of Sarangani (Davao Occidental),Ms,TECTONIC
61236054,2020-05-28 05:17:30+00:00,16.72,120.2,57.0,5.2,017 km N 46° W of San Fernando(Capital) (La Union),Mw,TECTONIC
61236114,2020-05-30 13:06:22+00:00,3.66,126.53,71.0,5.6,228 km S 31° E of Sarangani (Davao Occidental),Mw,TECTONIC
61236299,2020-06-04 08:49:33+00:00,2.92,128.83,123.0,6.6,514 km S 36° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236348,2020-06-05 13:37:56+00:00,12.74,121.07,15.0,5.1,022 km N 39° E of Calintaan (Occidental Mindoro),Mw,TECTONIC
61236380,2020-06-06 13:40:55+00:00,2.33,128.55,176.0,4.9,484 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61236431,2020-06-07 14:09:30+00:00,9.12,126.61,15.0,4.9,040 km N 66° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61236668,2020-06-13 02:10:46+00:00,5.34,127.11,79.0,4.9,185 km S 38° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236722,2020-06-14 13:25:26+00:00,3.02,128.08,230.0,4.9,394 km S 47° E of Sarangani (Davao Occidental),Mw,TECTONIC
61236749,2020-06-14 22:29:57+00:00,7.71,121.76,33.0,4.9,040 km N 89° W of Siocon (Zamboanga Del Norte),Mw,TECTONIC
61236947,2020-06-20 03:49:57+00:00,19.19,121.09,28.0,4.5,040 km S 75° W of Calayan (Cagayan),Ms,TECTONIC
61236971,2020-06-20 17:01:56+00:00,10.46,123.07,9.0,4.7,016 km N 76° E of La Carlota City (Negros Occidental),ML,VOLCANIC-TECTONIC
61237041,2020-06-21 18:06:22+00:00,10.46,123.07,10.0,4.7,016 km N 77° E of La Carlota City (Negros Occidental),ML,VOLCANIC-TECTONIC
61237082,2020-06-22 08:02:43+00:00,17.21,119.93,4.0,5.0,055 km N 88° W of Candon City (Ilocos Sur),Mw,TECTONIC
61237085,2020-06-22 10:56:02+00:00,3.46,126.34,13.0,4.6,238 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61237234,2020-06-26 11:54:58+00:00,19.11,121.19,29.0,5.4,034 km S 57° W of Calayan (Cagayan),Mw,TECTONIC
61237474,2020-07-02 19:00:24+00:00,4.92,126.47,36.0,4.8,142 km S 42° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61237586,2020-07-05 05:34:05+00:00,2.74,128.22,180.0,4.6,453 km S 40° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61237656,2020-07-08 00:28:12+00:00,15.16,119.94,70.0,4.7,013 km N 88° W of Cabangan (Zambales),Mw,TECTONIC
61237707,2020-07-09 18:51:48+00:00,6.63,125.21,12.0,4.7,003 km S 12° W of Kiblawan (Davao Del Sur),Ms,TECTONIC
61237747,2020-07-10 18:16:39+00:00,6.64,125.28,18.0,4.8,008 km S 76° E of Kiblawan (Davao Del Sur),Mw,TECTONIC
61237775,2020-07-11 09:01:44+00:00,12.75,125.83,15.0,4.5,070 km N 64° E of Mapanas (Northern Samar),Ms,TECTONIC
61237777,2020-07-11 10:40:54+00:00,13.52,123.63,41.0,4.5,009 km N 37° W of Tiwi (Albay),Ms,TECTONIC
61237877,2020-07-14 06:15:34+00:00,13.84,119.89,8.0,4.7,026 km S 86° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61237884,2020-07-14 12:59:26+00:00,9.25,126.29,27.0,4.6,011 km S 78° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61238111,2020-07-20 17:29:58+00:00,6.51,127.13,55.0,4.8,101 km S 40° E of Manay (Davao Oriental),Ms,TECTONIC
61238158,2020-07-22 14:36:27+00:00,3.83,127.29,68.0,4.5,269 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238224,2020-07-24 12:46:21+00:00,3.99,122.85,600.0,4.8,274 km S 23° E of Banguingui (Tongkil) (Sulu),Ms,TECTONIC
61238272,2020-07-26 03:12:25+00:00,6.35,126.93,63.0,5.6,105 km S 24° E of Manay (Davao Oriental),Ms,TECTONIC
61238347,2020-07-27 17:32:44+00:00,8.89,126.57,45.0,5.8,021 km S 61° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61238354,2020-07-27 20:05:23+00:00,4.8,124.26,110.0,4.6,138 km S 17° W of Kiamba (Sarangani),Ms,TECTONIC
61238408,2020-07-29 19:00:42+00:00,12.8,125.84,27.0,4.5,078 km N 28° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61238425,2020-07-30 05:17:32+00:00,8.52,122.44,38.0,4.8,051 km N 30° W of Liloy (Zamboanga Del Norte),Ms,TECTONIC
61238466,2020-07-31 06:06:39+00:00,8.51,126.84,19.0,5.7,057 km N 74° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61238527,2020-08-01 17:08:56+00:00,7.2,124.32,537.0,6.4,010 km S 89° E of Cotabato City (Maguindanao),Mw,TECTONIC
61238529,2020-08-01 17:38:19+00:00,3.54,125.61,105.0,4.5,210 km S 04° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238631,2020-08-04 22:58:24+00:00,16.95,120.98,12.0,4.5,009 km S 49° E of Sabangan (Mountain Province),Ms,TECTONIC
61238634,2020-08-05 01:30:10+00:00,8.97,126.16,31.0,4.8,014 km N 89° W of Bayabas (Surigao Del Sur),Ms,TECTONIC
61238656,2020-08-05 18:13:45+00:00,2.13,126.16,53.0,4.5,373 km S 12° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238714,2020-08-07 06:30:46+00:00,2.31,126.78,68.0,4.8,374 km S 23° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238880,2020-08-11 07:26:40+00:00,11.95,124.05,7.0,4.9,010 km S 40° E of Cataingan (Masbate),Mw,TECTONIC
61238916,2020-08-12 15:04:26+00:00,4.4,123.42,33.0,4.5,219 km S 23° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61238927,2020-08-12 22:32:39+00:00,19.98,121.24,20.0,5.4,077 km S 59° W of Sabtang (Batanes),Mw,TECTONIC
61238943,2020-08-13 14:51:12+00:00,3.26,128.5,242.0,4.6,414 km S 54° E of Sarangani (Davao Occidental),Ms,TECTONIC
61239004,2020-08-15 03:11:53+00:00,5.79,123.99,563.0,4.7,053 km S 26° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61239010,2020-08-15 10:53:17+00:00,4.66,125.6,135.0,4.9,087 km S 09° E of Sarangani (Davao Occidental),Ms,TECTONIC
61239050,2020-08-16 02:53:11+00:00,19.69,122.11,3.0,5.0,075 km S 19° E of Sabtang (Batanes),Mw,TECTONIC
61239055,2020-08-16 07:22:27+00:00,6.4,123.64,611.0,5.1,050 km S 67° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61239092,2020-08-17 05:21:36+00:00,11.93,123.98,9.0,4.6,009 km S 09° W of Cataingan (Masbate),Mw,TECTONIC
61239125,2020-08-18 00:03:47+00:00,11.98,124.01,13.0,6.6,005 km S 20° E of Cataingan (Masbate),Mw,TECTONIC
61239271,2020-08-18 21:50:43+00:00,11.86,124.07,2.0,5.1,019 km S 25° E of Cataingan (Masbate),Mw,TECTONIC
61239387,2020-08-21 12:32:04+00:00,5.87,127.14,133.0,4.6,146 km S 54° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61239391,2020-08-21 13:41:58+00:00,18.8,120.99,30.0,4.8,023 km N 25° W of Claveria (Cagayan),Ms,TECTONIC
61239418,2020-08-22 04:26:50+00:00,6.37,126.73,73.0,4.5,081 km S 23° E of Tarragona (Davao Oriental),Ms,TECTONIC
61239482,2020-08-23 15:45:22+00:00,4.0,123.36,572.0,4.6,261 km S 32° W of Kiamba (Sarangani),Ms,TECTONIC
61239492,2020-08-23 18:03:34+00:00,4.88,124.3,510.0,4.7,127 km S 16° W of Kiamba (Sarangani),Ms,TECTONIC
61239507,2020-08-24 00:24:18+00:00,7.65,126.88,18.0,4.9,036 km N 77° E of Baganga (Davao Oriental),Ms,TECTONIC
61239592,2020-08-26 02:54:11+00:00,5.4,126.39,117.0,4.8,101 km S 58° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61239758,2020-08-30 17:44:06+00:00,6.61,125.27,16.0,4.8,007 km S 51° E of Kiblawan (Davao Del Sur),Mw,TECTONIC
61239827,2020-09-01 18:49:23+00:00,16.16,119.49,1.0,4.6,034 km N 81° W of Agno (Pangasinan),Ms,TECTONIC
61239954,2020-09-06 15:23:39+00:00,6.08,125.92,143.0,6.4,020 km S 70° E of Don Marcelino (Davao Occidental),Mw,TECTONIC
61240042,2020-09-09 03:41:05+00:00,3.79,126.74,1.0,5.5,231 km S 38° E of Sarangani (Davao Occidental),Mw,TECTONIC
61240043,2020-09-09 07:18:30+00:00,3.44,126.28,1.0,5.9,238 km S 24° E of Sarangani (Davao Occidental),Mwp,TECTONIC
61240049,2020-09-09 12:58:56+00:00,3.65,127.06,27.0,4.5,264 km S 42° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240114,2020-09-11 04:52:24+00:00,13.11,120.77,11.0,4.6,006 km N 49° E of Santa Cruz (Occidental Mindoro),Ms,TECTONIC
61240179,2020-09-13 00:41:43+00:00,3.96,126.55,15.0,4.7,204 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240214,2020-09-13 16:50:18+00:00,3.45,127.03,5.0,4.8,281 km S 39° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240228,2020-09-13 20:41:59+00:00,3.81,126.45,36.0,4.6,211 km S 33° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240436,2020-09-20 08:14:15+00:00,5.41,126.55,96.0,4.7,115 km S 61° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61240441,2020-09-20 13:28:27+00:00,6.6,125.66,171.0,5.0,045 km N 05° W of Don Marcelino (Davao Occidental),Mw,TECTONIC
61240445,2020-09-20 17:47:19+00:00,18.79,120.95,21.0,4.9,025 km N 35° W of Claveria (Cagayan),Ms,TECTONIC
61240453,2020-09-20 22:13:13+00:00,9.26,127.02,22.0,5.7,087 km N 68° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240455,2020-09-20 22:21:46+00:00,9.38,127.04,7.0,5.2,095 km N 61° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240469,2020-09-21 04:28:58+00:00,9.25,127.03,10.0,4.6,088 km N 69° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240529,2020-09-23 04:05:53+00:00,12.16,123.91,11.0,4.5,020 km N 27° W of Cataingan (Masbate),Ms,TECTONIC
61240568,2020-09-23 22:08:02+00:00,2.8,127.46,31.0,4.8,367 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240569,2020-09-23 22:19:45+00:00,9.33,126.9,10.0,4.7,078 km N 59° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240583,2020-09-24 02:25:58+00:00,9.35,126.88,16.0,5.2,078 km N 58° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240607,2020-09-24 14:31:15+00:00,9.32,126.78,17.0,4.7,067 km N 55° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240636,2020-09-25 08:46:15+00:00,7.72,127.17,20.0,4.5,069 km N 77° E of Baganga (Davao Oriental),Ms,TECTONIC
61240805,2020-09-29 06:14:42+00:00,9.32,127.64,27.0,4.5,154 km N 75° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240833,2020-09-30 00:49:41+00:00,19.78,122.45,28.0,4.7,064 km N 62° E of Babuyan Island (Calayan) (Cagayan),Ms,TECTONIC
61240873,2020-09-30 21:13:09+00:00,9.16,126.92,2.0,4.6,073 km N 73° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240880,2020-09-30 22:10:50+00:00,9.23,126.59,15.0,5.3,044 km N 50° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240945,2020-10-02 06:56:54+00:00,15.87,119.87,15.0,4.8,006 km N 41° W of Infanta (Pangasinan),Mw,TECTONIC
61240987,2020-10-03 03:25:08+00:00,5.98,126.35,138.0,4.8,081 km S 22° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61240989,2020-10-03 05:03:43+00:00,13.6,120.66,117.0,4.8,019 km N 23° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
61241003,2020-10-03 12:29:41+00:00,5.15,127.21,41.0,4.6,192 km S 64° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61241008,2020-10-03 14:15:52+00:00,15.65,120.37,5.0,4.6,006 km S 50° W of Camiling (Tarlac),Mw,TECTONIC
61241032,2020-10-03 22:19:27+00:00,9.26,126.67,14.0,4.6,053 km N 53° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61241069,2020-10-04 18:16:53+00:00,13.66,120.55,120.0,5.6,033 km S 78° E of Looc (Occidental Mindoro),Mw,TECTONIC
61241407,2020-10-12 19:21:35+00:00,9.8,126.24,55.0,5.0,021 km N 76° E of Dapa (Surigao Del Norte),Mw,TECTONIC
